Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Day,Impressions,Clicks,CV,Media Cost Margin
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/25,17,0,,0
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,2017/10/25,281,0,,0
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/25,34,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/25,4,0,,0
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/25,4269,5,,785
01_指名,PC,Listing,Yahoo!,-,-,2017/10/25,1748,86,,2608
00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/25,433,0,,0
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,2017/10/25,5526,14,,1746
01_指名,SP,Listing,Yahoo!,-,-,2017/10/25,594,20,,3934
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/25,113,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/25,34,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/25,31,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/25,161,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/25,76,0,,0
03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/10/25,167,1,,53
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/25,3,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/25,39,0,,0
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/10/25,1,0,,0
03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/10/25,64,0,,0
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,2017/10/25,907,3,,755
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/25,76,0,,0
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/25,69,0,,0
06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/10/25,201,0,,0
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/25,178,1,,126
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/25,13,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/25,120,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/25,152,0,,0
06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/10/25,604,0,,0
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/25,578,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/25,14,0,,0
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,2017/10/25,3629,8,,3092
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/25,350,2,1,788
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/25,163,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/25,44,0,,0
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,2017/10/25,99,1,,82
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/25,36,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/25,1,0,,0
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/25,5,0,,0
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/25,13,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/25,302,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/25,531,0,,0
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,2017/10/25,905,1,,124
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/25,1560,2,,161
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/25,2128,4,,622
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/25,185,0,,0
03_口座開設一般,SP,Listing,Google,-,-,2017/10/25,13623,529,3,199290
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/25,395,0,,0
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/25,39,1,,360
03_口座開設一般,PC,Listing,Google,-,-,2017/10/25,6405,93,,67178
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/25,24,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/25,3,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/25,1,0,,0
01_指名,SP,Listing,Google,-,-,2017/10/25,1193,126,1,8627
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/25,3,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/25,1,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/25,3,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/25,85,1,,86
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/10/25,42,0,,0
01_指名,PC,Listing,Google,-,-,2017/10/25,1737,164,1,19280
00_手数料無料,SP,AT,YDN,-,-,2017/10/25,15,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/25,263,0,,0
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/10/25,41,0,,0
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/25,266,1,,125
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/25,20,0,,0
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/25,7,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/25,188,2,,1500
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,2017/10/25,9133,31,,8080
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/25,68,1,,690
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/10/25,1120,1,,20
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,2017/10/25,1149,1,,959
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/25,27,0,,0
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/10/25,2029,1,,41
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/25,805,2,,281
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/25,104,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/25,339,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/25,71,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/25,53,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/25,191,0,,0
02_指名関連,PC,Listing,Google,-,-,2017/10/25,5512,122,1,52580
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,2017/10/25,61,0,,51
02_指名関連,SP,Listing,Yahoo!,-,-,2017/10/25,12472,40,,11394
02_指名関連,SP,Listing,Google,-,-,2017/10/25,25729,484,3,224036
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/25,144,1,,162
02_指名関連,PC,Listing,Yahoo!,-,-,2017/10/25,25876,79,1,25529
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/25,77,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/25,8,0,,0
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,2017/10/25,695,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/25,1,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/25,1,0,,0
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/25,1250,2,,449
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/25,1,0,,0
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,2017/10/24,2964,12,,2571
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/24,54,0,,0
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/24,29,0,,0
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/24,18,0,,0
03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/10/24,55,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/24,190,0,,0
03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/10/24,17,0,,0
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,2017/10/24,981,1,,812
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/24,9,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/24,2,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/24,119,0,,0
02_指名関連,SP,Listing,Yahoo!,-,-,2017/10/24,10446,29,,8845
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/24,3,0,,0
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/24,32,0,,0
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/24,299,1,,125
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/24,713,1,,76
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/24,2663,3,,503
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/24,1530,2,,318
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/24,63,1,,186
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/10/24,1,0,,0
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,2017/10/24,2320,13,,2495
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/24,4,0,,0
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,8日～15日,2017/10/24,2,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/24,6,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/24,378,0,,0
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/24,236,2,,317
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/24,93,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/24,128,0,,0
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/24,150,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/24,16,0,,0
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/24,435,0,,0
03_口座開設一般,SP,Listing,Google,-,-,2017/10/24,13309,498,5,190674
04_海外での利用,PC,AT,YDN,-,-,2017/10/24,8871,2,,120
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,2017/10/24,697,2,,639
03_口座開設一般,PC,Listing,Yahoo!,-,-,2017/10/24,19047,80,1,31253
04_海外での利用,SP,AT,YDN,-,-,2017/10/24,869020,221,,13248
03_口座開設一般,SP,Listing,Yahoo!,-,-,2017/10/24,8941,59,,22774
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/24,28,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/24,6,0,,0
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/24,43,0,,0
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/24,230,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/24,5,0,,0
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/24,412,0,,0
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/24,187,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/24,470,0,,0
01_指名,SP,Listing,Google,-,-,2017/10/24,1193,115,1,9226
01_指名,SP,Listing,Yahoo!,-,-,2017/10/24,512,20,,2651
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/24,239,0,,0
06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/10/24,93,0,,0
01_指名,PC,Listing,Google,-,-,2017/10/24,1606,134,1,16208
06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/10/24,238,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/24,5,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/24,164,0,,0
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,2017/10/24,134,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/24,494,0,,0
01_指名,PC,Listing,Yahoo!,-,-,2017/10/24,1465,82,,4057
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/24,794,0,,0
00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/24,235,0,,0
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,2017/10/24,816,2,,672
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,2017/10/24,142,0,,119
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/24,264,0,,0
06_外貨預金,SP,AT,YDN,-,-,2017/10/24,361564,97,,5874
06_外貨預金,PC,AT,YDN,-,-,2017/10/24,3854,0,,0
03_口座開設一般,PC,Listing,Google,-,-,2017/10/24,6571,112,,60762
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/24,395,0,,0
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/10/24,681,1,,38
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/10/24,798,2,,98
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/24,363,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/24,139,2,1,1310
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/24,285,0,,0
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,2017/10/24,328,0,,0
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,2017/10/24,418,0,,353
00_手数料無料,SP,AT,YDN,-,-,2017/10/24,24,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/24,882,0,,0
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/24,696,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/24,313,2,,203
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/24,5,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/24,2570,0,,0
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/24,85,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/24,200,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/24,951,2,,241
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/24,404,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/24,4744,2,,224
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/24,17,0,,0
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,2017/10/24,387,2,,420
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/24,2097,4,,444
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/24,73,0,,0
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/24,1381,1,,133
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/24,752,0,,0
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,2017/10/24,263,0,,223
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/24,421,2,,167
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/10/24,26,0,,0
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/10/24,18,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/24,91,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/24,43,0,,0
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,2017/10/24,21,0,,19
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/24,7,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/24,74,1,,560
02_指名関連,PC,Listing,Yahoo!,-,-,2017/10/24,25745,53,,14374
02_指名関連,PC,Listing,Google,-,-,2017/10/24,5163,105,,44657
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/24,690,0,,0
02_指名関連,SP,Listing,Google,-,-,2017/10/24,19351,384,2,169519
01_指名,PC,Listing,Google,-,-,2017/10/23,1672,142,,15611
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,2017/10/23,2211,0,,1893
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/23,1228,1,,186
00_手数料無料,SP,AT,YDN,-,-,2017/10/23,44,0,,0
01_指名,SP,Listing,Google,-,-,2017/10/23,1137,138,,10636
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/23,1,0,,0
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/10/23,1,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/23,486,1,,95
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/23,1087,0,,0
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/10/23,1252,1,,41
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,2017/10/23,565,1,,439
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,2017/10/23,996,2,,877
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/23,488,3,,455
03_口座開設一般,SP,Listing,Google,-,-,2017/10/23,15159,608,6,225716
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/10/23,412,0,,0
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,2017/10/23,812,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/23,5659,1,,155
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/10/23,36,0,,0
03_口座開設一般,PC,Listing,Google,-,-,2017/10/23,6736,139,1,79688
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/10/23,44,0,,0
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,2017/10/23,206,0,,0
00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/23,370,1,,122
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/23,10,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/10/23,11,0,,0
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,2017/10/23,29,0,,24
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/10/23,3,0,,0
04_海外での利用,SP,AT,YDN,-,-,2017/10/23,2601272,517,,30668
02_指名関連,PC,Listing,Google,-,-,2017/10/23,5356,118,2,49957
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/23,858,2,,146
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/23,2623,3,,370
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/23,885,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/23,18,0,,0
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/23,3672,6,,468
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/23,792,2,,256
02_指名関連,PC,Listing,Yahoo!,-,-,2017/10/23,27903,75,1,21469
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/23,81,0,,0
02_指名関連,SP,Listing,Google,-,-,2017/10/23,23610,456,7,201523
02_指名関連,SP,Listing,Yahoo!,-,-,2017/10/23,10370,34,,11207
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/23,421,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/23,6,0,,0
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/23,352,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/23,8,0,,0
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/23,433,0,,0
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/10/23,1571,9,,488
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/23,33,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/23,485,1,,122
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/23,1706,0,,0
04_海外での利用,PC,AT,YDN,-,-,2017/10/23,20191,10,,533
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,2017/10/23,8137,17,,7306
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/10/23,81,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/10/23,3104,1,,155
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/10/23,488,1,,209
01_指名,PC,Listing,Yahoo!,-,-,2017/10/23,1488,79,1,3113
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/10/23,35,0,,0
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,2017/10/23,4814,5,,1013
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/10/23,123,0,,0
01_指名,SP,Listing,Yahoo!,-,-,2017/10/23,584,20,,1750
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/10/23,342,0,,0
06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/10/23,200,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/10/23,486,0,,0
